file,Red,Green,Blue,NIR,RedEdge,DeepBlue,field,range,row,PC1,PC2,PC3,plantDensity,combineYield,yieldPerAcre,totalStandCount,daysToAnthesis,GDDToAnthesis,daysToSilk,GDDToSilk,percentMoisture,percentStarch,percentProtein,percentOil,percentFiber,percentAsh,percentLodging,flagLeafHeight
Crawfordsville-TP2-4353_14_46.TIF,313.0113636363636,466.7310606060606,324.1363636363636,3643.5151515151515,1643.280303030303,308.89772727272725,Crawfordsville-TP2-4353,14,46,0.040403178257003895,0.05666784118681749,-0.0440744697951679,27000.0,17.19,154.08,54.0,,,,,,,,,,,1.85,204.0
Crawfordsville-TP2-4351_16_14.TIF,380.1991341991342,545.5151515151515,393.1471861471861,4583.852813852814,2003.1688311688313,373.8961038961039,Crawfordsville-TP2-4351,16,14,0.05096566895974175,0.008608959674485862,-0.0015785501084380476,35000.0,16.74,153.75,70.0,,,,,,,,,,,0.0,263.0
Crawfordsville-TP2-4351_11_16.TIF,310.7738095238095,452.7857142857143,337.4642857142857,3814.0714285714284,1660.3174603174602,325.57142857142856,Crawfordsville-TP2-4351,11,16,0.0423279851096901,-0.00964065783018484,-0.0635090426943615,27000.0,21.41,195.96,54.0,,,,,,,,,,,7.41,229.0
Crawfordsville-TP2-4351_16_17.TIF,366.1115702479339,504.797520661157,367.44214876033055,4015.095041322314,1775.719008264463,362.6735537190083,Crawfordsville-TP2-4351,16,17,0.04428426421944423,0.009702594114511217,-0.008655667367417632,31500.0,14.67,139.98,63.0,,,,,,,,,,,0.0,225.0
Crawfordsville-TP2-4352_3_2.TIF,360.43290043290045,534.6277056277056,375.6060606060606,4450.458874458875,1951.2640692640693,365.7099567099567,Crawfordsville-TP2-4352,3,2,0.049524337479312244,0.0164421699836229,-0.042542985364291866,30500.0,16.29,148.93,61.0,,,,,,,,,,,3.28,238.0
Crawfordsville-TP2-4351_15_14.TIF,385.7878787878788,555.4848484848485,402.0692640692641,4386.047619047619,1973.0389610389611,378.61038961038963,Crawfordsville-TP2-4351,15,14,0.04854725063759911,0.055217121203936,-0.04615989726317051,32500.0,19.52,172.3,65.0,,,,,,,,,,,0.0,239.0
Crawfordsville-TP2-4352_12_3.TIF,384.2190082644628,527.8099173553719,382.1528925619835,4291.913223140496,1898.719008264463,348.43388429752065,Crawfordsville-TP2-4352,12,3,0.04757633301600614,0.03126345785403117,0.08209657160106314,31500.0,19.52,179.28,63.0,,,,,,,,,,,0.0,246.0
Crawfordsville-TP2-4352_15_4.TIF,306.5238095238095,432.45238095238096,318.4484126984127,3644.59126984127,1602.1984126984128,306.75,Crawfordsville-TP2-4352,15,4,0.040477836754376,0.010751057455710398,-0.032345207693347026,30500.0,18.25,168.96,61.0,,,,,,,,,,,32.79,274.0
Crawfordsville-TP2-4351_8_13.TIF,273.6136363636364,387.79924242424244,293.17045454545456,3381.9166666666665,1422.6325757575758,284.6666666666667,Crawfordsville-TP2-4351,8,13,0.03750627755853368,-0.059939138406992554,0.0065558887785599675,32500.0,18.77,168.84,65.0,,,,,,,,,,,0.0,252.0
Crawfordsville-TP2-4353_33_42.TIF,342.24242424242425,469.8030303030303,336.6401515151515,3590.8030303030305,1612.7689393939395,320.280303030303,Crawfordsville-TP2-4353,33,42,0.039538012691224846,0.036785561707909725,0.037278542099153954,31500.0,19.94,179.36,63.0,,,,,,,,,,,0.0,202.0
Crawfordsville-TP2-4352_21_2.TIF,358.42063492063494,495.5436507936508,360.1547619047619,3852.746031746032,1732.357142857143,340.968253968254,Crawfordsville-TP2-4352,21,2,0.0424963003202308,0.04228506421755792,0.0074325195705926585,29000.0,11.53,114.51,58.0,,,,,,,,,,,20.69,206.0
Crawfordsville-TP2-4351_18_19.TIF,330.004132231405,477.1198347107438,353.5495867768595,4164.297520661157,1771.9628099173553,342.1487603305785,Crawfordsville-TP2-4351,18,19,0.04630911749123275,-0.04583613378219828,-0.014471103258894016,30500.0,14.44,127.91,61.0,,,,,,,,,,,6.56,245.0
Crawfordsville-TP2-4351_21_14.TIF,321.00396825396825,441.0595238095238,333.031746031746,3792.9246031746034,1612.7063492063492,322.5952380952381,Crawfordsville-TP2-4351,21,14,0.042007060105206724,-0.050968544125259405,0.02776367393354255,29500.0,19.16,169.32,59.0,,,,,,,,,,,0.0,233.0
Crawfordsville-TP2-4352_21_5.TIF,370.43290043290045,539.2467532467532,394.9177489177489,4669.766233766234,2043.952380952381,377.0822510822511,Crawfordsville-TP2-4352,21,5,0.05207031784709587,0.01406625035688499,-0.06619618464470567,34500.0,15.04,140.66,69.0,,,,,,,,,,,0.0,230.0
Crawfordsville-TP2-4353_22_43.TIF,438.1082251082251,610.2424242424242,430.35064935064935,4487.974025974026,2062.3506493506493,390.7748917748918,Crawfordsville-TP2-4353,22,43,0.04941413210288892,0.10046329417991037,0.06682812071383429,28000.0,14.92,133.58,56.0,,,,,,,,,,,14.29,224.0
Crawfordsville-TP2-4353_8_46.TIF,373.3595041322314,522.2479338842975,384.1818181818182,4083.49173553719,1821.6446280991736,356.85537190082647,Crawfordsville-TP2-4353,8,46,0.04504928081113317,0.03036710480211276,0.014552708157246024,33000.0,17.2,154.89,66.0,,,,,,,,,,,3.03,199.0
Crawfordsville-TP2-4352_8_8.TIF,320.6746031746032,461.8095238095238,328.3015873015873,3662.0793650793653,1654.3253968253969,313.81349206349205,Crawfordsville-TP2-4352,8,8,0.04059437911866056,0.05664250482164561,-0.04424031727810096,29500.0,14.2,134.0,59.0,,,,,,,,,,,5.08,212.0
Crawfordsville-TP2-4352_17_6.TIF,373.35064935064935,534.4285714285714,379.7402597402597,4392.571428571428,1957.95670995671,362.06493506493507,Crawfordsville-TP2-4352,17,6,0.04883250229878204,0.048242953536002414,-0.02379378153081182,29000.0,18.57,169.97,58.0,,,,,,,,,,,8.62,236.0
Crawfordsville-TP2-4352_5_3.TIF,289.3073593073593,412.969696969697,316.7835497835498,3921.7705627705627,1609.7965367965369,311.8528138528139,Crawfordsville-TP2-4352,5,3,0.04376064488577521,-0.10107598727172291,-0.0032589643470955017,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4351_8_18.TIF,347.702479338843,468.099173553719,352.1694214876033,3736.119834710744,1647.2603305785124,332.3595041322314,Crawfordsville-TP2-4351,8,18,0.04115840429344703,0.0026903199902079717,0.033939002297397595,28500.0,21.86,191.8,57.0,,,,,,,,,,,0.0,233.0
Crawfordsville-TP2-4353_16_45.TIF,269.1969696969697,393.2310606060606,293.5871212121212,3411.185606060606,1449.9128787878788,284.5833333333333,Crawfordsville-TP2-4353,16,45,0.037898182917741066,-0.04215705850719674,-0.02692791801032443,30500.0,22.19,197.03,61.0,,,,,,,,,,,9.84,240.0
Crawfordsville-TP2-4352_22_5.TIF,367.43290043290045,535.7835497835498,386.030303030303,4381.0,1943.138528138528,354.7748917748918,Crawfordsville-TP2-4352,22,5,0.04868902504213574,0.03892078883719742,-0.009271177943092018,28500.0,19.03,165.77,57.0,,,,,,,,,,,0.0,247.0
Crawfordsville-TP2-4352_21_3.TIF,477.7056277056277,580.6839826839827,474.8008658008658,3201.6103896103896,1561.6277056277056,451.84415584415586,Crawfordsville-TP2-4352,21,3,0.033225465474007086,0.05344891862521724,0.02540055121952344,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4353_4_42.TIF,372.6280991735537,517.1818181818181,383.9834710743802,4149.099173553719,1847.2727272727273,359.7603305785124,Crawfordsville-TP2-4353,4,42,0.045861415187491525,0.028681904988907582,-0.004435150545260317,28500.0,19.38,175.95,57.0,,,,,,,,,,,1.75,226.0
Crawfordsville-TP2-4353_22_42.TIF,382.05627705627705,529.7186147186147,391.6709956709957,4271.359307359307,1881.1991341991343,369.6666666666667,Crawfordsville-TP2-4353,22,42,0.04719646711573971,0.008477444449751908,0.018838345729247547,31000.0,21.62,193.79,62.0,,,,,,,,,,,1.61,199.0
Crawfordsville-TP2-4353_17_42.TIF,372.10330578512395,515.9297520661157,373.7603305785124,4064.4793388429753,1806.0289256198348,347.76446280991735,Crawfordsville-TP2-4353,17,42,0.04489044344552961,0.02806840363548576,0.049513405082145634,33000.0,18.43,161.51,66.0,,,,,,,,,,,3.03,238.0
Crawfordsville-TP2-4351_21_18.TIF,402.7402597402597,565.5974025974026,411.6017316017316,4578.909090909091,1985.7229437229437,383.6060606060606,Crawfordsville-TP2-4351,21,18,0.050631936807164754,-0.016123840690603505,0.07883616815317375,29000.0,19.53,176.08,58.0,,,,,,,,,,,0.0,229.0
Crawfordsville-TP2-4351_11_14.TIF,369.6277056277056,524.9350649350649,390.2207792207792,4353.099567099567,1935.5584415584415,366.4155844155844,Crawfordsville-TP2-4351,11,14,0.04832265387775376,0.034502692114146805,-0.05256765803025146,28000.0,19.81,180.9,56.0,,,,,,,,,,,0.0,230.0
Crawfordsville-TP2-4352_12_5.TIF,272.8636363636364,411.89669421487605,296.87603305785126,3643.7438016528927,1581.5371900826447,300.2190082644628,Crawfordsville-TP2-4352,12,5,0.04070227153293763,-0.0037294541104264016,-0.11306965083468369,29000.0,17.25,157.16,58.0,,,,,,,,,,,1.72,213.0
Crawfordsville-TP2-4353_19_45.TIF,290.34090909090907,410.0113636363636,308.92424242424244,3437.3522727272725,1471.5568181818182,296.405303030303,Crawfordsville-TP2-4353,19,45,0.038023113569136666,-0.038153349246676446,0.0028195890140547872,31000.0,23.44,207.88,62.0,,,,,,,,,,,1.61,242.0
Crawfordsville-TP2-4352_18_3.TIF,340.6388888888889,478.1666666666667,349.7579365079365,3677.6150793650795,1655.611111111111,323.83730158730157,Crawfordsville-TP2-4352,18,3,0.04054385180548309,0.042154611044629725,0.006093714145971364,31500.0,10.23,101.81,63.0,,,,,,,,,,,3.17,214.0
Crawfordsville-TP2-4352_4_7.TIF,377.75396825396825,524.765873015873,375.85714285714283,4027.746031746032,1830.9285714285713,342.95238095238096,Crawfordsville-TP2-4352,4,7,0.04448992655164749,0.07291776400642465,0.04053970379036101,32000.0,13.83,123.82,64.0,,,,,,,,,,,9.38,241.0
Crawfordsville-TP2-4351_21_19.TIF,326.39285714285717,453.61507936507934,339.32142857142856,3774.2341269841268,1619.6309523809523,318.23015873015873,Crawfordsville-TP2-4351,21,19,0.041746289891608314,-0.03409750379849866,0.05064980194008534,29000.0,16.15,144.76,58.0,,,,,,,,,,,0.0,218.0
Crawfordsville-TP2-4351_10_19.TIF,270.57936507936506,398.968253968254,303.88492063492066,3756.8650793650795,1551.1825396825398,309.06349206349205,Crawfordsville-TP2-4351,10,19,0.041915472936376555,-0.09152389674359757,-0.06836530890637914,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4352_23_5.TIF,287.79924242424244,419.4166666666667,304.6931818181818,3666.2613636363635,1561.6704545454545,290.60227272727275,Crawfordsville-TP2-4352,23,5,0.0408468325759508,-0.03173685914829032,0.011013568594150334,31500.0,22.52,205.17,63.0,,,,,,,,,,,3.17,234.0
Crawfordsville-TP2-4353_11_45.TIF,284.4484126984127,416.1468253968254,313.9761904761905,3677.3531746031745,1554.4960317460318,305.3095238095238,Crawfordsville-TP2-4353,11,45,0.040894154136846404,-0.05404825070466257,-0.03912579040967078,33000.0,24.83,224.91,66.0,,,,,,,,,,,0.0,230.0
Crawfordsville-TP2-4353_6_43.TIF,338.23376623376623,484.5887445887446,365.24675324675326,4287.69696969697,1821.6103896103896,349.4978354978355,Crawfordsville-TP2-4353,6,43,0.04770613968292617,-0.05005548578446707,-0.014213299632029055,30000.0,19.57,172.74,60.0,,,,,,,,,,,18.33,222.0
Crawfordsville-TP2-4353_15_45.TIF,333.5082644628099,470.3305785123967,342.7603305785124,3712.5826446280994,1660.1735537190082,323.0206611570248,Crawfordsville-TP2-4353,15,45,0.04102849482938035,0.034057284532130146,-0.009892868941733803,27500.0,20.73,182.98,55.0,,,,,,,,,,,0.0,220.0
Crawfordsville-TP2-4351_6_19.TIF,346.18650793650795,473.9166666666667,357.031746031746,3951.5476190476193,1735.936507936508,339.3174603174603,Crawfordsville-TP2-4351,6,19,0.04375497920931638,0.004162363848836578,-0.005976438650530837,24500.0,19.05,174.16,49.0,,,,,,,,,,,0.0,215.0
Crawfordsville-TP2-4353_35_43.TIF,314.61570247933884,452.7685950413223,338.0123966942149,3724.495867768595,1647.6528925619834,333.0,Crawfordsville-TP2-4353,35,43,0.04123713160045385,0.010525491479210442,-0.09938525387155074,28500.0,21.11,191.88,57.0,,,,,,,,,,,0.0,217.0
Crawfordsville-TP2-4352_18_8.TIF,335.1991341991342,484.94805194805195,353.04329004329,3972.6406926406926,1723.1601731601731,337.46320346320346,Crawfordsville-TP2-4352,18,8,0.04399406355824281,-0.0150594985428396,-0.0006413456448626277,16500.0,16.8,149.53,33.0,,,,,,,,,,,0.0,235.0
Crawfordsville-TP2-4351_2_13.TIF,386.3290043290043,538.7705627705627,391.56709956709955,4553.891774891775,1949.6147186147186,381.1774891774892,Crawfordsville-TP2-4351,2,13,0.05048435204874089,-0.04046811766999782,0.049716075755950134,27500.0,20.59,179.36,55.0,,,,,,,,,,,0.0,223.0
Crawfordsville-TP2-4353_15_44.TIF,377.64069264069263,517.2121212121212,386.02597402597405,4256.255411255412,1866.6709956709956,364.4935064935065,Crawfordsville-TP2-4353,15,44,0.047083514288414785,0.0018403327017394958,0.02311134661624198,32000.0,19.2,170.28,64.0,,,,,,,,,,,0.0,209.0
Crawfordsville-TP2-4351_17_16.TIF,320.63492063492066,445.8174603174603,335.26190476190476,3763.2380952380954,1622.8690476190477,327.4920634920635,Crawfordsville-TP2-4351,17,16,0.04165287898804236,-0.02995716446331184,-0.013633833386329319,31000.0,19.8,181.43,62.0,,,,,,,,,,,11.29,261.0
Crawfordsville-TP2-4352_13_5.TIF,324.83549783549785,487.995670995671,356.2640692640693,4318.69696969697,1867.7792207792209,334.6190476190476,Crawfordsville-TP2-4352,13,5,0.048282888418714164,-0.003035483514736536,-0.0554294046109073,18500.0,18.38,167.07,37.0,,,,,,,,,,,0.0,245.0
Crawfordsville-TP2-4351_23_13.TIF,333.16450216450215,483.3376623376623,363.6233766233766,4485.43722943723,1828.2380952380952,351.4025974025974,Crawfordsville-TP2-4351,23,13,0.04999520824738619,-0.12626832655552103,0.04737331065276607,29000.0,21.28,188.5,58.0,,,,,,,,,,,0.0,242.0
Crawfordsville-TP2-4352_22_6.TIF,338.2597402597403,496.57575757575756,361.7878787878788,4114.147186147186,1811.8095238095239,348.26839826839824,Crawfordsville-TP2-4352,22,6,0.04568714094247842,0.015023155041840874,-0.06838262239742483,27000.0,17.04,155.78,54.0,,,,,,,,,,,3.7,233.0
Crawfordsville-TP2-4353_9_45.TIF,320.34090909090907,449.9166666666667,323.92424242424244,3581.590909090909,1606.753787878788,301.6060606060606,Crawfordsville-TP2-4353,9,45,0.03966789594441917,0.04467108832171623,0.009621786591916854,28500.0,18.63,169.93,57.0,,,,,,,,,,,8.77,228.0
Crawfordsville-TP2-4352_12_6.TIF,329.1060606060606,442.1628787878788,328.1212121212121,3662.1060606060605,1643.3674242424242,313.59090909090907,Crawfordsville-TP2-4352,12,6,0.04060059695325379,0.04263334965584481,-0.015884817055040697,33000.0,18.7,171.94,66.0,,,,,,,,,,,0.0,235.0
Crawfordsville-TP2-4352_21_9.TIF,322.48809523809524,464.9047619047619,343.26984126984127,3963.5198412698414,1705.373015873016,327.54761904761904,Crawfordsville-TP2-4352,21,9,0.044025406856779956,-0.025032689576122907,-0.008605299884854473,31000.0,12.54,121.64,62.0,,,,,,,,,,,6.45,262.0
Crawfordsville-TP2-4352_8_6.TIF,360.4978354978355,489.45021645021643,369.35930735930737,4007.4805194805194,1771.2770562770563,350.32034632034635,Crawfordsville-TP2-4352,8,6,0.0442907127630172,0.011692963162486731,-0.0018887607245530035,19500.0,19.25,178.82,39.0,,,,,,,,,,,0.0,217.0
Crawfordsville-TP2-4353_25_44.TIF,362.1611570247934,499.6735537190083,360.46280991735534,4045.1528925619837,1822.5619834710744,341.1900826446281,Crawfordsville-TP2-4353,25,44,0.0448601769246762,0.05927659047520934,-0.005154299635521025,28000.0,15.98,146.6,56.0,,,,,,,,,,,0.0,254.0
Crawfordsville-TP2-4351_12_18.TIF,288.21487603305786,428.35537190082647,324.9917355371901,4065.2520661157023,1657.0578512396694,328.81404958677683,Crawfordsville-TP2-4351,12,18,0.04536875127748449,-0.11877135202150876,-0.04510792937219584,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4351_16_13.TIF,325.2261904761905,469.2738095238095,344.8968253968254,4095.7063492063494,1727.4920634920634,331.12698412698415,Crawfordsville-TP2-4351,16,13,0.04553951436557659,-0.058246462870759456,0.026800482979631824,31000.0,20.15,175.95,62.0,,,,,,,,,,,0.0,263.0
Crawfordsville-TP2-4353_33_43.TIF,315.9848484848485,447.8598484848485,321.56060606060606,3581.5416666666665,1605.1325757575758,305.45454545454544,Crawfordsville-TP2-4353,33,43,0.0396798971192352,0.04164943258034938,-0.016605264511113275,31500.0,15.39,138.27,63.0,,,,,,,,,,,3.17,234.0
Crawfordsville-TP2-4353_11_42.TIF,340.12396694214874,475.08264462809916,349.3719008264463,4089.561983471074,1749.9628099173553,332.995867768595,Crawfordsville-TP2-4353,11,42,0.045426343609663,-0.03313241179735002,0.044077162634386255,31000.0,20.35,186.47,62.0,,,,,,,,,,,11.29,251.0
Crawfordsville-TP2-4353_3_46.TIF,303.1861471861472,429.991341991342,330.7792207792208,3721.341991341991,1574.948051948052,335.4025974025974,Crawfordsville-TP2-4353,3,46,0.041166555335370635,-0.06809714998892788,-0.06839001616942005,29000.0,19.4,173.07,58.0,,,,,,,,,,,1.72,204.0
Crawfordsville-TP2-4351_12_20.TIF,385.5912698412698,544.9285714285714,374.5515873015873,4180.452380952381,1889.8849206349207,334.8690476190476,Crawfordsville-TP2-4351,12,20,0.04630562661669669,0.07891109080100761,0.10629328427650178,31000.0,12.45,118.67,62.0,,,,,,,,,,,0.0,251.0
Crawfordsville-TP2-4352_2_4.TIF,314.2689393939394,415.2121212121212,313.93939393939394,3481.871212121212,1492.9545454545455,296.7765151515151,Crawfordsville-TP2-4352,2,4,0.03845826892111089,-0.03507821165714561,0.08199960276762588,27000.0,16.24,148.47,54.0,,,,,,,,,,,0.0,233.0
Crawfordsville-TP2-4351_13_15.TIF,368.71487603305786,538.900826446281,383.9710743801653,4285.190082644628,1911.5578512396694,371.3719008264463,Crawfordsville-TP2-4351,13,15,0.047461704106938195,0.03811248739054298,-0.05676618495889398,28500.0,18.29,166.25,57.0,,,,,,,,,,,0.0,232.0
Crawfordsville-TP2-4351_20_18.TIF,369.31349206349205,490.70238095238096,367.14285714285717,3939.7619047619046,1736.1626984126983,343.9761904761905,Crawfordsville-TP2-4351,20,18,0.04343705165131415,0.005793578199538382,0.06617769881549408,34500.0,17.43,161.18,69.0,,,,,,,,,,,10.14,254.0
Crawfordsville-TP2-4352_9_8.TIF,327.38429752066116,487.3305785123967,342.8719008264463,4140.578512396694,1792.0330578512396,323.27272727272725,Crawfordsville-TP2-4352,9,8,0.046166491202994785,-0.0010840696523775522,0.01078669907475028,31500.0,15.8,138.8,63.0,,,,,,,,,,,0.0,262.0
Crawfordsville-TP2-4352_15_6.TIF,363.37698412698415,492.5357142857143,352.4246031746032,4013.2261904761904,1782.0753968253969,325.1587301587302,Crawfordsville-TP2-4352,15,6,0.04450958223124329,0.037971840174287834,0.08582747143237704,34500.0,13.61,127.0,69.0,,,,,,,,,,,14.49,239.0
Crawfordsville-TP2-4351_16_18.TIF,333.3429752066116,461.85537190082647,345.08264462809916,3803.7479338842977,1620.5495867768595,325.3595041322314,Crawfordsville-TP2-4351,16,18,0.04198990353255008,-0.04966239781848586,0.0706709185922216,26500.0,19.46,172.18,53.0,,,,,,,,,,,1.89,234.0
Crawfordsville-TP2-4352_12_2.TIF,344.3719008264463,503.8388429752066,357.4504132231405,4262.49173553719,1904.4462809917356,339.2892561983471,Crawfordsville-TP2-4352,12,2,0.04758547113386693,0.05909233116997178,-0.0632404242502059,30500.0,18.57,171.34,61.0,,,,,,,,,,,0.0,264.0
Crawfordsville-TP2-4353_24_42.TIF,314.5289256198347,457.9793388429752,340.5,3834.995867768595,1642.8264462809918,330.3512396694215,Crawfordsville-TP2-4353,24,42,0.04247157829906985,-0.03989155083910722,-0.028386719407828068,28500.0,24.04,214.47,57.0,,,,,,,,,,,1.75,238.0
Crawfordsville-TP2-4351_21_17.TIF,371.7579365079365,498.0436507936508,380.38492063492066,3961.2380952380954,1756.142857142857,354.3253968253968,Crawfordsville-TP2-4351,21,17,0.043611936834457896,0.010462949341613688,0.026480061316417385,30000.0,18.01,166.55,60.0,,,,,,,,,,,0.0,222.0
Crawfordsville-TP2-4352_14_8.TIF,376.008658008658,537.2683982683983,394.1991341991342,4614.476190476191,2001.7142857142858,370.8831168831169,Crawfordsville-TP2-4352,14,8,0.0513580289209742,-0.005555664722514347,0.001893129352720953,22000.0,17.39,159.17,44.0,,,,,,,,,,,0.0,262.0
Crawfordsville-TP2-4352_15_7.TIF,372.01731601731603,520.0432900432901,378.34199134199133,4298.116883116883,1865.2034632034631,361.46320346320346,Crawfordsville-TP2-4352,15,7,0.04760667594330875,-0.013243868147054702,0.040507764452422566,30000.0,18.7,171.94,60.0,,,,,,,,,,,1.67,247.0
Crawfordsville-TP2-4351_9_20.TIF,357.5064935064935,518.4025974025974,381.8831168831169,4436.142857142857,1931.6233766233765,367.75757575757575,Crawfordsville-TP2-4351,9,20,0.04934742652229753,-0.0033300958814249785,-0.05691373050610594,28500.0,16.83,154.93,57.0,,,,,,,,,,,0.0,274.0
Crawfordsville-TP2-4351_14_17.TIF,354.6309523809524,507.22222222222223,353.6190476190476,4049.968253968254,1797.2619047619048,335.8690476190476,Crawfordsville-TP2-4351,14,17,0.04490666530972094,0.035368861207293746,0.030602285168926203,31500.0,17.98,162.68,63.0,,,,,,,,,,,0.0,250.0
Crawfordsville-TP2-4353_7_46.TIF,363.5,506.56349206349205,364.62301587301585,4129.222222222223,1800.563492063492,341.5357142857143,Crawfordsville-TP2-4353,7,46,0.045729025915979965,-0.00032874513107953424,0.07262333456158264,31500.0,15.73,136.53,63.0,,,,,,,,,,,17.46,254.0
Crawfordsville-TP2-4352_11_3.TIF,377.7142857142857,528.3160173160173,387.004329004329,4118.800865800866,1872.3030303030303,366.3246753246753,Crawfordsville-TP2-4352,11,3,0.045485861056303006,0.06563427639510652,-0.04661951867356986,35000.0,14.39,131.41,70.0,,,,,,,,,,,0.0,222.0
Crawfordsville-TP2-4352_8_9.TIF,323.0,463.46031746031747,336.76984126984127,3901.6746031746034,1720.4087301587301,315.87301587301585,Crawfordsville-TP2-4352,8,9,0.04342040970000725,0.02431964438512462,-0.018391741443663807,31000.0,15.07,139.04,62.0,,,,,,,,,,,0.0,268.0
Crawfordsville-TP2-4352_15_9.TIF,389.93506493506493,549.3722943722944,398.3376623376623,4503.969696969697,1949.4242424242425,379.5151515151515,Crawfordsville-TP2-4352,15,9,0.0498527786140295,-0.019793646283258057,0.0503901501340743,29000.0,20.13,181.7,58.0,,,,,,,,,,,12.07,216.0
Crawfordsville-TP2-4351_20_20.TIF,476.4155844155844,659.0735930735931,462.90909090909093,5056.649350649351,2252.5887445887447,430.3809523809524,Crawfordsville-TP2-4351,20,20,0.055777415582848267,0.04448856754485102,0.12518123937575912,31500.0,15.12,136.8,63.0,,,,,,,,,,,0.0,249.0
Crawfordsville-TP2-4352_5_9.TIF,369.3015873015873,487.92063492063494,362.5079365079365,3823.0476190476193,1719.718253968254,336.54761904761904,Crawfordsville-TP2-4352,5,9,0.04212162936087177,0.04147009735783544,0.055111877925424095,30000.0,18.52,170.48,60.0,,,,,,,,,,,0.0,229.0
Crawfordsville-TP2-4352_18_4.TIF,380.12301587301585,480.7738095238095,371.2261904761905,3530.5079365079364,1612.3015873015872,345.9325396825397,Crawfordsville-TP2-4352,18,4,0.038470006571330935,0.04019381549361342,0.05788417648718417,28000.0,,111.91,56.0,,,,,,,,,,,0.0,210.0
Crawfordsville-TP2-4351_14_14.TIF,303.125,425.469696969697,310.0037878787879,3495.8939393939395,1558.1704545454545,300.4583333333333,Crawfordsville-TP2-4351,14,14,0.03877105763236337,0.03019061361768245,-0.03938900883886328,29500.0,16.7,154.43,59.0,,,,,,,,,,,0.0,217.0
Crawfordsville-TP2-4353_16_42.TIF,310.3679653679654,452.5541125541126,345.73160173160176,4186.346320346321,1727.5930735930735,338.43290043290045,Crawfordsville-TP2-4353,16,42,0.04664641088140616,-0.1014689616996908,-0.020785202322537485,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4352_13_4.TIF,361.4718614718615,497.98268398268397,366.995670995671,4066.8008658008657,1804.2207792207791,344.6666666666667,Crawfordsville-TP2-4352,13,4,0.04503883762568492,0.02669020558836133,0.012115151624705835,30000.0,17.67,163.22,60.0,,,,,,,,,,,25.0,240.0
Crawfordsville-TP2-4353_18_43.TIF,347.0357142857143,489.14285714285717,352.31349206349205,3969.6468253968255,1760.4126984126983,335.2857142857143,Crawfordsville-TP2-4353,18,43,0.04399761149275967,0.0279665154664144,0.0009752274349220689,34500.0,20.83,188.9,69.0,,,,,,,,,,,2.9,243.0
Crawfordsville-TP2-4352_3_5.TIF,350.31349206349205,487.4087301587302,356.44444444444446,3847.126984126984,1701.7936507936508,327.4920634920635,Crawfordsville-TP2-4352,3,5,0.04247917305972991,0.018232629692616534,0.053659564693652614,31500.0,16.99,154.26,63.0,,,,,,,,,,,0.0,226.0
Crawfordsville-TP2-4353_12_42.TIF,335.74603174603175,460.9246031746032,335.8611111111111,3842.4126984126983,1679.0873015873017,316.5952380952381,Crawfordsville-TP2-4353,12,42,0.04261703262787851,0.003998193089901054,0.050002957612700405,31000.0,19.04,174.67,62.0,,,,,,,,,,,3.23,230.0
Crawfordsville-TP2-4351_4_19.TIF,291.06198347107437,419.2892561983471,322.93388429752065,4039.789256198347,1644.1611570247933,325.24380165289256,Crawfordsville-TP2-4351,4,19,0.045087010129723555,-0.12081129299443552,-0.025692624871755047,,,,,,,,,,,,,,,,
Crawfordsville-TP2-4353_24_46.TIF,292.5,408.0681818181818,304.8371212121212,3402.4242424242425,1462.871212121212,293.6136363636364,Crawfordsville-TP2-4353,24,46,0.03762829505093469,-0.030646609896439365,0.014279815237193315,26000.0,23.15,207.99,52.0,,,,,,,,,,,0.0,210.0
Crawfordsville-TP2-4352_4_6.TIF,375.0822510822511,530.6969696969697,386.57142857142856,4351.9047619047615,1950.3593073593074,355.9307359307359,Crawfordsville-TP2-4352,4,6,0.04835522759178463,0.057537532609289455,-0.013971136831383861,32500.0,17.51,154.19,65.0,,,,,,,,,,,12.31,238.0
Crawfordsville-TP2-4353_19_46.TIF,353.5992063492063,478.55555555555554,360.60714285714283,3800.0674603174602,1669.0396825396826,332.07936507936506,Crawfordsville-TP2-4353,19,46,0.0418545606916318,-0.0018142957567404115,0.06275364738546847,29000.0,17.62,158.86,58.0,,,,,,,,,,,6.9,239.0
Crawfordsville-TP2-4352_15_5.TIF,367.1111111111111,499.24603174603175,358.6507936507937,3915.3849206349205,1775.3650793650793,328.47222222222223,Crawfordsville-TP2-4352,15,5,0.04331276475226001,0.0690734619769357,0.053914142679773666,30500.0,13.19,121.84,61.0,,,,,,,,,,,8.2,263.0
Crawfordsville-TP2-4352_22_8.TIF,276.0702479338843,407.60330578512395,304.7107438016529,3795.206611570248,1581.8553719008264,297.97520661157023,Crawfordsville-TP2-4352,22,8,0.04241137884310413,-0.06861161298865957,-0.02952894248697915,,,,,,,,,,,,,,,,
